product_barcode,product_label,product_size,brand_name,manufacturer_country,manufacturer_name,scan_country,data_url,bottle_weight,bottle_count
4060800135346,Citrus Blast,500 ml,Mountain Dew,US,"Pepsico, Inc",GB,https://wastebase.org/#/o/fa6fbb15-8b61-4e1d-867f-db43d9d31fd3,,1
4060800166531,Pepsi Max Cherry,2.0 L,Pepsi,US,"Pepsico, Inc",GB,https://wastebase.org/#/o/fa6fbb15-8b61-4e1d-867f-db43d9d31fd3,,1
4060800170248,Pepsi Max Cherry,600 ml,Pepsi,US,"Pepsico, Inc",GB,https://wastebase.org/#/o/fa6fbb15-8b61-4e1d-867f-db43d9d31fd3,,1
4060800171122,Pepsi Max No Sugar,3.0 L,Pepsi,US,"Pepsico, Inc",GB,https://wastebase.org/#/o/fa6fbb15-8b61-4e1d-867f-db43d9d31fd3,,1
4060800172396,PepsiMax Cherry Carbonated Low Calorie Drink,500 ml,Pepsi,US,"Pepsico, Inc",GB,https://wastebase.org/#/o/fa6fbb15-8b61-4e1d-867f-db43d9d31fd3,,1
4060800302625,Pepsi Max Raspberry Drink,2.25 L,Pepsi,US,"Pepsico, Inc",GB,https://wastebase.org/#/o/fa6fbb15-8b61-4e1d-867f-db43d9d31fd3,,1
4060800303202,Mountain Dew,500 ml,Mountain Dew,US,"Pepsico, Inc",GB,https://wastebase.org/#/o/fa6fbb15-8b61-4e1d-867f-db43d9d31fd3,,2
4060800303646,Lemon Lime Cherry Sugar Free,600 ml,7UP,US,Keurig Dr Pepper Inc.,GB,https://wastebase.org/#/o/08d08755-55fa-4b19-aed1-dfe64a79e8f1,,3
4060800304957,Lipton Lemon Ice Tea,500 ml,Lipton,GB,Unilever Plc,GB,https://wastebase.org/#/o/909d4d9f-4537-4a18-bb1b-cf8f3c8304bc,,1
4060800304957,Lipton Lemon Ice Tea,500 ml,Lipton,GB,Unilever Plc,MZ,https://wastebase.org/#/o/909d4d9f-4537-4a18-bb1b-cf8f3c8304bc,,1
4060800305053,Lemon & Lime Carbonated Soft Drink,500 ml,7UP,US,Keurig Dr Pepper Inc.,GB,https://wastebase.org/#/o/08d08755-55fa-4b19-aed1-dfe64a79e8f1,,1
4060800305091,Pepsi Max,500 ml,Pepsi,US,"Pepsico, Inc",GB,https://wastebase.org/#/o/fa6fbb15-8b61-4e1d-867f-db43d9d31fd3,,3
40822099,Lemon lime flavoured drink,350 ml,Sprite,US,Coca-Cola,KE,https://wastebase.org/#/o/c3710738-2999-4396-a284-6b70bf737fe6,,37
40822426,Bonaqua Mineral Water,500 ml,Bonaqua,US,Coca-Cola,MZ,https://wastebase.org/#/o/c3710738-2999-4396-a284-6b70bf737fe6,,2188
40822938,Fanta Orange,500 ml,Fanta,US,Coca-Cola,GB,https://wastebase.org/#/o/c3710738-2999-4396-a284-6b70bf737fe6,22.000,6
40822938,Fanta Orange,500 ml,Fanta,US,Coca-Cola,KE,https://wastebase.org/#/o/c3710738-2999-4396-a284-6b70bf737fe6,22.000,48
40822938,Fanta Orange,500 ml,Fanta,US,Coca-Cola,MW,https://wastebase.org/#/o/c3710738-2999-4396-a284-6b70bf737fe6,22.000,19
40822938,Fanta Orange,500 ml,Fanta,US,Coca-Cola,RW,https://wastebase.org/#/o/c3710738-2999-4396-a284-6b70bf737fe6,22.000,43
40822938,Fanta Orange,500 ml,Fanta,US,Coca-Cola,TZ,https://wastebase.org/#/o/c3710738-2999-4396-a284-6b70bf737fe6,22.000,298
40822938,Fanta Orange,500 ml,Fanta,US,Coca-Cola,UG,https://wastebase.org/#/o/c3710738-2999-4396-a284-6b70bf737fe6,22.000,2
40822938,Fanta Orange,500 ml,Fanta,US,Coca-Cola,ZM,https://wastebase.org/#/o/c3710738-2999-4396-a284-6b70bf737fe6,22.000,42
4084500293519,Pro V Champu Purificante,270 ml,Pantene,US,THE PROCTER & GAMBLE COMPANY,ES,https://wastebase.org/#/o/b5390f65-0892-448b-8fe6-dc103cf4174c,,1
4084500870628,Original Dish Washing Liquid,780ml,Fairy,US,THE PROCTER & GAMBLE COMPANY,GB,https://wastebase.org/#/o/b5390f65-0892-448b-8fe6-dc103cf4174c,,1
4088600274065,Vive Lemonade,3.0 L,Aldi,DE,ALDI Einkauf SE & Co. oHG,GB,https://wastebase.org/#/o/3642cf76-4a7b-4304-a535-e96ae4a83c79,,1
42116479,Blackcurrant,350 ml,Fanta,US,Coca-Cola,KE,https://wastebase.org/#/o/c3710738-2999-4396-a284-6b70bf737fe6,,38
42117131,Coca-Cola,280 ml,Coca-Cola,US,Coca-Cola,KE,https://wastebase.org/#/o/c3710738-2999-4396-a284-6b70bf737fe6,,49
42117131,Coca-Cola,280 ml,Coca-Cola,US,Coca-Cola,MZ,https://wastebase.org/#/o/c3710738-2999-4396-a284-6b70bf737fe6,,127
42117131,Coca-Cola,280 ml,Coca-Cola,US,Coca-Cola,UG,https://wastebase.org/#/o/c3710738-2999-4396-a284-6b70bf737fe6,,2
42117131,Coca-Cola,280 ml,Coca-Cola,US,Coca-Cola,ZM,https://wastebase.org/#/o/c3710738-2999-4396-a284-6b70bf737fe6,,17
42357766,Orange Flavour Soft Drink,300 ml,Fanta,US,Coca-Cola,MW,https://wastebase.org/#/o/c3710738-2999-4396-a284-6b70bf737fe6,,22
42358244,Fanta Fruit Blast,300 ml,Fanta,US,Coca-Cola,TZ,https://wastebase.org/#/o/c3710738-2999-4396-a284-6b70bf737fe6,,20
42380573,Minute Maid Orange,280ml,Minute Maid,US,Coca-Cola,MZ,https://wastebase.org/#/o/c3710738-2999-4396-a284-6b70bf737fe6,20.500,23
42380580,Orange flavored drink,350 ml,Minute Maid,US,Coca-Cola,KE,https://wastebase.org/#/o/c3710738-2999-4396-a284-6b70bf737fe6,,1
42380665,Fanta Litchi,280 ml,Fanta,US,Coca-Cola,MZ,https://wastebase.org/#/o/c3710738-2999-4396-a284-6b70bf737fe6,20.500,166
42380672,Lemon Drink,280 ml,Fanta,US,Coca-Cola,MZ,https://wastebase.org/#/o/c3710738-2999-4396-a284-6b70bf737fe6,,32
42380696,Fanta Orange,280ml,Fanta,US,Coca-Cola,KE,https://wastebase.org/#/o/c3710738-2999-4396-a284-6b70bf737fe6,20.500,1
42380696,Fanta Orange,280ml,Fanta,US,Coca-Cola,MZ,https://wastebase.org/#/o/c3710738-2999-4396-a284-6b70bf737fe6,20.500,849
42380771,Sprite zero,280ml,Sprite,US,Coca-Cola,MZ,https://wastebase.org/#/o/c3710738-2999-4396-a284-6b70bf737fe6,20.500,540
42381105,Coke Zero,280 ml,Coca-Cola,US,Coca-Cola,MZ,https://wastebase.org/#/o/c3710738-2999-4396-a284-6b70bf737fe6,20.500,3899
4779040220520,Aloe vera Light,1.5 L,Aleo,LT,Mega Baltic JSC,MZ,https://wastebase.org/#/o/ae9e219d-c99f-4bd2-8552-d961bc0e8cd1,,8
4779040221060,Healthy Juice,1.5L,Aleo,LT,Mega Baltic JSC,MZ,https://wastebase.org/#/o/ae9e219d-c99f-4bd2-8552-d961bc0e8cd1,,10
4779040221060,Healthy Juice,1.5L,Aleo,LT,Mega Baltic JSC,ZM,https://wastebase.org/#/o/ae9e219d-c99f-4bd2-8552-d961bc0e8cd1,,1
4779040221091,Healthy Juice,500ml,Aleo,LT,Mega Baltic JSC,ZM,https://wastebase.org/#/o/ae9e219d-c99f-4bd2-8552-d961bc0e8cd1,,2
4779040221978,Aloe vera with chia seeds,500 ml,Aleo,LT,Mega Baltic JSC,MZ,https://wastebase.org/#/o/ae9e219d-c99f-4bd2-8552-d961bc0e8cd1,,2
4820196910015,Sunflower Seed Oil,1.0 L,Bonlife,UA,Manzaro Ukraine LLC,MZ,https://wastebase.org/#/o/d42dbf62-2cdb-4d7c-b226-b2c443191c42,,2
4820196910015,Sunflower Seed Oil,1.0 L,Bonlife,UA,Manzaro Ukraine LLC,RW,https://wastebase.org/#/o/d42dbf62-2cdb-4d7c-b226-b2c443191c42,,37
5000101213991,Fruit Chew Antibacterial Handwash,500 ml,Cussons,GB,PZ Cussons PLC,MZ,https://wastebase.org/#/o/f91e7fb7-6b35-4a6b-8be5-05318c948a50,,1
5000101991134,Shower Cream,300 ml,Imperial Leather,GB,PZ Cussons PLC,KE,https://wastebase.org/#/o/f91e7fb7-6b35-4a6b-8be5-05318c948a50,,17
5000111047517,HP Sauce 600g,600 g,HP Sauce,UK,UNKNOWN_ORG,RW,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,2
5000112599725,Citrus Punch Fruit Drink,500 ml,Oasis (UK),US,Coca-Cola,GB,https://wastebase.org/#/o/c3710738-2999-4396-a284-6b70bf737fe6,,2
5000112599732,Summer Fruits Juice Drink,500 ml,Oasis (UK),US,Coca-Cola,GB,https://wastebase.org/#/o/c3710738-2999-4396-a284-6b70bf737fe6,,2
5000112629101,Berry and Tropical Drink,500 ml,Powerade,US,Coca-Cola,GB,https://wastebase.org/#/o/c3710738-2999-4396-a284-6b70bf737fe6,,1
5000112644890,Coke,500 ml,Coca-Cola,US,Coca-Cola,GB,https://wastebase.org/#/o/c3710738-2999-4396-a284-6b70bf737fe6,,2
5000112649864,Coke Zero,500 ml,Coca-Cola,US,Coca-Cola,GB,https://wastebase.org/#/o/c3710738-2999-4396-a284-6b70bf737fe6,,1
5000112649864,Coke Zero,500 ml,Coca-Cola,US,Coca-Cola,RW,https://wastebase.org/#/o/c3710738-2999-4396-a284-6b70bf737fe6,,1
5000112649871,Diet Coke,500 ml,Coca-Cola,US,Coca-Cola,GB,https://wastebase.org/#/o/c3710738-2999-4396-a284-6b70bf737fe6,,1
5000112649895,Raspberry Zero Sugar,500 ml,Fanta,US,Coca-Cola,GB,https://wastebase.org/#/o/c3710738-2999-4396-a284-6b70bf737fe6,,1
5000112649918,Fruit Twist,500 ml,Fanta,US,Coca-Cola,GB,https://wastebase.org/#/o/c3710738-2999-4396-a284-6b70bf737fe6,,1
5000118047817,Peach Ice Tea,500 ml,Lipton,GB,Unilever Plc,GB,https://wastebase.org/#/o/909d4d9f-4537-4a18-bb1b-cf8f3c8304bc,,2
5000119131829,Sunflower Oil,3 L,Tesco,GB,Tesco PLC,GB,https://wastebase.org/#/o/9564612d-8467-47d1-b730-d07b25946cc6,,1
5000128008792,Diet Sparkling Lemonade,2.0 L,Co-op,GB,CO-OPERATIVE GROUP LIMITED,GB,https://wastebase.org/#/o/9fca3aa4-e021-4b06-acff-6b8ebf36dd38,,1
5000128372350,Fresh Whole Milk,568 ml,Co-op,GB,CO-OPERATIVE GROUP LIMITED,GB,https://wastebase.org/#/o/9fca3aa4-e021-4b06-acff-6b8ebf36dd38,,1
5000128503679,cherryade,2.0 L,Co-op,GB,CO-OPERATIVE GROUP LIMITED,GB,https://wastebase.org/#/o/9fca3aa4-e021-4b06-acff-6b8ebf36dd38,,2
5000128519212,Cola,2.0 L,Co-op,GB,CO-OPERATIVE GROUP LIMITED,GB,https://wastebase.org/#/o/9fca3aa4-e021-4b06-acff-6b8ebf36dd38,,1
5000128581042,Natural mineral water,500ml,Co-op,GB,CO-OPERATIVE GROUP LIMITED,GB,https://wastebase.org/#/o/9fca3aa4-e021-4b06-acff-6b8ebf36dd38,,4
5000128626170,Tomato Ketchup,470 g,Co-op,GB,CO-OPERATIVE GROUP LIMITED,GB,https://wastebase.org/#/o/9fca3aa4-e021-4b06-acff-6b8ebf36dd38,,1
5000128652797,Sparkling Natural Mineral Water,500 ml,Co-op,GB,CO-OPERATIVE GROUP LIMITED,GB,https://wastebase.org/#/o/9fca3aa4-e021-4b06-acff-6b8ebf36dd38,,2
5000128740241,Mango and Passion Fruit Smoothie,750 ml,Co-op,GB,CO-OPERATIVE GROUP LIMITED,GB,https://wastebase.org/#/o/9fca3aa4-e021-4b06-acff-6b8ebf36dd38,,1
5000128766562,Fresh Whole Milk,1.136 L,Co-op,GB,CO-OPERATIVE GROUP LIMITED,GB,https://wastebase.org/#/o/9fca3aa4-e021-4b06-acff-6b8ebf36dd38,,4
5000128767927,Organic Fresh Semi-Skimmed Milk,1.136 L,Co-op,GB,CO-OPERATIVE GROUP LIMITED,GB,https://wastebase.org/#/o/9fca3aa4-e021-4b06-acff-6b8ebf36dd38,,1
5000128767941,Organic Fresh Whole Milk,1.136 L,Co-op,GB,CO-OPERATIVE GROUP LIMITED,GB,https://wastebase.org/#/o/9fca3aa4-e021-4b06-acff-6b8ebf36dd38,,2
5000167022667,Moisturising Lotion,500 ml,E45,UK,UNKNOWN_ORG,GB,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,1
5000169009352,Still Natural Mineral Water,2.0 l,Waitrose,UK,UNKNOWN_ORG,GB,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,1
5000169009383,Still Natural Mineral Water,500 ml,Waitrose,UK,UNKNOWN_ORG,GB,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,1
5000169009383,Still Natural Mineral Water,500 ml,Waitrose,UK,UNKNOWN_ORG,RW,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,1
5000177458685,Energy Orange Sport,500 ml,Euro Shopper,NL,AMS Sourcing B.V.,GB,https://wastebase.org/#/o/6a9970c5-4727-4163-bf3c-f00d07094e03,,1
5000177466116,Isotonic Orange Sport Drink,500 ml,Emerge,GB,Refresco Drinks UK,GB,https://wastebase.org/#/o/9be24a87-7dd5-4461-9236-30b36a754a7e,,3
5000177466550,Isotonic Tropical & Berry Drink,500 ml,Emerge,GB,Refresco Drinks UK,GB,https://wastebase.org/#/o/9be24a87-7dd5-4461-9236-30b36a754a7e,,2
5000186481001,Thick bleach,750ml,Domestos,GB,Unilever Plc,GB,https://wastebase.org/#/o/909d4d9f-4537-4a18-bb1b-cf8f3c8304bc,,1
5000193034559,Dr. Pepper Carbonated Soft Drink,500 ml,Dr. Pepper,US,Keurig Dr Pepper Inc.,GB,https://wastebase.org/#/o/08d08755-55fa-4b19-aed1-dfe64a79e8f1,,4
5000232828736,Pure Sunflower Oil,1.0 L,Flora,NL,Upfield Europe BV,GB,https://wastebase.org/#/o/25a15ccc-5134-4d56-be26-cb81f416134e,,1
5000232828743,Pure Sunflower Oil,2 L,Flora,NL,Upfield Europe BV,GB,https://wastebase.org/#/o/25a15ccc-5134-4d56-be26-cb81f416134e,,1
5000382039846,Cola drink,500 ml,Barrs,UK,UNKNOWN_ORG,GB,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,1
5000382044925,Carbonated Soft Drink,500 ml,Irn-Bru,GB,A.G. BARR PLC,GB,https://wastebase.org/#/o/9b860562-6792-415d-ae92-2877ec50154a,,8
5000382044949,Sugar Free Carbonated Drink,500 ml,Irn-Bru,GB,A.G. BARR PLC,GB,https://wastebase.org/#/o/9b860562-6792-415d-ae92-2877ec50154a,,1
5000382101185,Lemonade,2.0l,Barr,GB,A.G. BARR PLC,GB,https://wastebase.org/#/o/9b860562-6792-415d-ae92-2877ec50154a,,1
5000382101307,Cherryade,2.0 L,Barr,GB,A.G. BARR PLC,GB,https://wastebase.org/#/o/9b860562-6792-415d-ae92-2877ec50154a,,7
5000382101321,American Cream Soda,2.0 L,Barr,GB,A.G. BARR PLC,GB,https://wastebase.org/#/o/9b860562-6792-415d-ae92-2877ec50154a,,2
5000382103943,Irn Bru,1.0 L,Irn-Bru,GB,A.G. BARR PLC,GB,https://wastebase.org/#/o/9b860562-6792-415d-ae92-2877ec50154a,,1
5000382107293,Cherryade,500 ml,Barr,GB,A.G. BARR PLC,GB,https://wastebase.org/#/o/9b860562-6792-415d-ae92-2877ec50154a,,1
5000382109914,Sugar Free Carbonated Soft Drink,2 L,Irn-Bru,GB,A.G. BARR PLC,GB,https://wastebase.org/#/o/9b860562-6792-415d-ae92-2877ec50154a,,1
5000382110781,Sour Apple,500ml,Barr,GB,A.G. BARR PLC,GB,https://wastebase.org/#/o/9b860562-6792-415d-ae92-2877ec50154a,,1
5000382112686,Irn Bru,500ml,Barr,GB,A.G. BARR PLC,GB,https://wastebase.org/#/o/9b860562-6792-415d-ae92-2877ec50154a,,1
5000436589457,Semi-Skimmed Milk,2.272 L,Tesco,GB,Tesco PLC,GB,https://wastebase.org/#/o/9564612d-8467-47d1-b730-d07b25946cc6,,1
50096190,Original Anti-Perspirant,50 ml,Dove,GB,Unilever Plc,GB,https://wastebase.org/#/o/909d4d9f-4537-4a18-bb1b-cf8f3c8304bc,,1
5010102118829,Tropical Juice Drink,500 ml,Drench,GB,Britvic plc,GB,https://wastebase.org/#/o/a4e2ac23-2e88-4f21-9538-b903394496f5,,2
5010102243415,Dark Berry Sugar Free,500 ml,Tango,GB,Britvic plc,GB,https://wastebase.org/#/o/a4e2ac23-2e88-4f21-9538-b903394496f5,,1
5010102243705,Raspberry & Apple Drink,500 ml,Robinsons,GB,Britvic plc,GB,https://wastebase.org/#/o/a4e2ac23-2e88-4f21-9538-b903394496f5,,1
5010327325132,18 year old Single Malt Whisky,750 ml,Glenfiddich,UK,UNKNOWN_ORG,MZ,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,52
5010327325132,18 year old Single Malt Whisky,750 ml,Glenfiddich,UK,UNKNOWN_ORG,RW,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,41
5010438001130,Carbonated Soft Drink,500 ml,Vimto,GB,Nichols plc,GB,https://wastebase.org/#/o/85022289-591b-4e34-907f-4c54a87c522f,,2
5010438005008,Vimto,500ml,Vimto,GB,Nichols plc,GB,https://wastebase.org/#/o/85022289-591b-4e34-907f-4c54a87c522f,,1
5010438017490,"Orange, Strawberry & Lime Juice Drink",500 ml,Vimto,GB,Nichols plc,GB,https://wastebase.org/#/o/85022289-591b-4e34-907f-4c54a87c522f,,1
5010459000365,Spring Water,8x500ml,Highland Spring,GB,HIGHLAND SPRING LIMITED,GB,https://wastebase.org/#/o/745bf45b-c66b-4c6b-8b6e-5725b33de313,,1
5010459000457,Still Spring Water,750 ml,Highland Spring,GB,HIGHLAND SPRING LIMITED,GB,https://wastebase.org/#/o/745bf45b-c66b-4c6b-8b6e-5725b33de313,,1
5010459000457,Still Spring Water,750 ml,Highland Spring,GB,HIGHLAND SPRING LIMITED,RW,https://wastebase.org/#/o/745bf45b-c66b-4c6b-8b6e-5725b33de313,,1
5010459003496,Still Spring Water,330 ml,Highland Spring,GB,HIGHLAND SPRING LIMITED,GB,https://wastebase.org/#/o/745bf45b-c66b-4c6b-8b6e-5725b33de313,,4
5010459005025,Still Spring Water,1.5 L,Highland Spring,GB,HIGHLAND SPRING LIMITED,GB,https://wastebase.org/#/o/745bf45b-c66b-4c6b-8b6e-5725b33de313,,5
5010459005179,Sparkling Spring Water,500 ml,Highland Spring,GB,HIGHLAND SPRING LIMITED,GB,https://wastebase.org/#/o/745bf45b-c66b-4c6b-8b6e-5725b33de313,,1
5010459005216,Still Spring Water,500 ml,Highland Spring,GB,HIGHLAND SPRING LIMITED,GB,https://wastebase.org/#/o/745bf45b-c66b-4c6b-8b6e-5725b33de313,,14
5010459007289,Highland Spring Mineral Water - Sparkling,750ml,Highland Spring,GB,HIGHLAND SPRING LIMITED,GB,https://wastebase.org/#/o/745bf45b-c66b-4c6b-8b6e-5725b33de313,,2
5010459015178,Sparkling Spring Water,1.5 L,Highland Spring,GB,HIGHLAND SPRING LIMITED,GB,https://wastebase.org/#/o/745bf45b-c66b-4c6b-8b6e-5725b33de313,,1
50107452,Irn Bru Sugar Free,500 ml,Irn-Bru,GB,A.G. BARR PLC,GB,https://wastebase.org/#/o/9b860562-6792-415d-ae92-2877ec50154a,,3
50112173,Coca-Cola Carbonated Soft Drink,500 ml,Coca-Cola,US,Coca-Cola,ZA,https://wastebase.org/#/o/c3710738-2999-4396-a284-6b70bf737fe6,,3
50112203,Pineapple Carbonated Soft Drink,500 ml,Fanta,US,Coca-Cola,RW,https://wastebase.org/#/o/c3710738-2999-4396-a284-6b70bf737fe6,,108
50112203,Pineapple Carbonated Soft Drink,500 ml,Fanta,US,Coca-Cola,TZ,https://wastebase.org/#/o/c3710738-2999-4396-a284-6b70bf737fe6,,21
50112265,Tonic water,500 ml,Schweppes,US,Coca-Cola,KE,https://wastebase.org/#/o/c3710738-2999-4396-a284-6b70bf737fe6,,10
5011273030651,Set Honey,1360 g,Rowse,GB,Rowse Honey Ltd,GB,https://wastebase.org/#/o/5ccd9441-6f45-4933-bb81-3846a49aba68,,1
5011273040339,Organic Honey,340 g,Rowse,GB,Rowse Honey Ltd,GB,https://wastebase.org/#/o/5ccd9441-6f45-4933-bb81-3846a49aba68,,1
5011273119035,organic honey,3X340g,Rowse,GB,Rowse Honey Ltd,GB,https://wastebase.org/#/o/5ccd9441-6f45-4933-bb81-3846a49aba68,,1
50112753,Carbonated Soft Drink,500 ml,Fanta,US,Coca-Cola,RW,https://wastebase.org/#/o/c3710738-2999-4396-a284-6b70bf737fe6,,9
5011417559161,Liquid Hand Wash,250 ml,Dettol,GB,Reckitt Benckiser Group PLC,MZ,https://wastebase.org/#/o/59e1b4f2-776f-4c60-8f22-a59a506ce7b6,,1
5011898005119,Mango Juice Drink,500 ml,Rubicon,UK,UNKNOWN_ORG,GB,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,1
5011927064483,advance,1.0l,shell,KE,Shell Kenya,KE,https://wastebase.org/#/o/61bb3203-728e-4c91-84d1-535eec280735,,1
5011987034310,shell rimula,1.0L,shell,KE,Shell Kenya,KE,https://wastebase.org/#/o/61bb3203-728e-4c91-84d1-535eec280735,,2
5011987064423,advance,1l,shell,KE,Shell Kenya,KE,https://wastebase.org/#/o/61bb3203-728e-4c91-84d1-535eec280735,,1
5011987064423,advance,1l,shell,KE,Shell Kenya,RW,https://wastebase.org/#/o/61bb3203-728e-4c91-84d1-535eec280735,,2
5012583203728,Shower + Oils Gel,250 ml,Right Guard,UK,UNKNOWN_ORG,GB,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,1
5015552000168,Natural Mineral Water,500 ml,Buxton,CH,Nestlé S.A.,GB,https://wastebase.org/#/o/59163cd7-c4b7-4834-b8f5-a5113e2084db,,2
50157709,Tomato Ketchup,500 ml,Heinz,US,Kraft Heinz Foods Company,GB,https://wastebase.org/#/o/d4c8237b-9caf-44a7-9e18-062d26e3e3a3,,1
5018907194802,Mineral Water,1.0 L,Keringet,US,Coca-Cola,KE,https://wastebase.org/#/o/c3710738-2999-4396-a284-6b70bf737fe6,,2
5018907197803,Mineral Water,500 ml,Keringet,US,Coca-Cola,KE,https://wastebase.org/#/o/c3710738-2999-4396-a284-6b70bf737fe6,,9
5019402500723,Scottish Spring Water Cranberry & Raspberry,500 ml,MacB,GB,Refresco Beverages UK Ltd,GB,https://wastebase.org/#/o/74f7c1d5-bf03-4d59-b442-5d84589a3b32,,2
5019402500730,Strawberry & Kiwi,500 ml,MacB,GB,Refresco Beverages UK Ltd,GB,https://wastebase.org/#/o/74f7c1d5-bf03-4d59-b442-5d84589a3b32,,3
5019402500730,Strawberry & Kiwi,500 ml,MacB,GB,Refresco Beverages UK Ltd,KE,https://wastebase.org/#/o/74f7c1d5-bf03-4d59-b442-5d84589a3b32,,3
5019402500754,Apple & Blackcurrant,500 ml,MacB,GB,Refresco Beverages UK Ltd,GB,https://wastebase.org/#/o/74f7c1d5-bf03-4d59-b442-5d84589a3b32,,1
5020379077989,Citrus Juice Drink,500 ml,Euro Shopper,NL,AMS Sourcing B.V.,GB,https://wastebase.org/#/o/6a9970c5-4727-4163-bf3c-f00d07094e03,,1
5020379078009,Summer Fruits Juice Drink,500 ml,Euro Shopper,NL,AMS Sourcing B.V.,GB,https://wastebase.org/#/o/6a9970c5-4727-4163-bf3c-f00d07094e03,,1
5020379106658,Tropical Berry Sport Drink,500 ml,Euro Shopper,NL,AMS Sourcing B.V.,GB,https://wastebase.org/#/o/6a9970c5-4727-4163-bf3c-f00d07094e03,,4
5020379106672,Tropical Sport,500 ml,Euro Shopper,NL,AMS Sourcing B.V.,GB,https://wastebase.org/#/o/6a9970c5-4727-4163-bf3c-f00d07094e03,,1
5020379106696,Orange Sport,500 ml,Euro Shopper,NL,AMS Sourcing B.V.,GB,https://wastebase.org/#/o/6a9970c5-4727-4163-bf3c-f00d07094e03,,1
5020379106719,Berries Sport,500 ml,Euro Shopper,NL,AMS Sourcing B.V.,GB,https://wastebase.org/#/o/6a9970c5-4727-4163-bf3c-f00d07094e03,,3
5020379133401,Original Energy Drink,1.0 L,Euro Shopper,NL,AMS Sourcing B.V.,GB,https://wastebase.org/#/o/6a9970c5-4727-4163-bf3c-f00d07094e03,,1
5020379136983,Glucose Sparkling Cherry,380 ml,Euro Shopper,NL,AMS Sourcing B.V.,GB,https://wastebase.org/#/o/6a9970c5-4727-4163-bf3c-f00d07094e03,,1
5022313331607,Smooth Orange,300ml,Tropicana,FR,PAI Partners,GB,https://wastebase.org/#/o/d1f802b7-7340-498b-a720-6fc8dd64850f,,1
5022313751047,Smooth Orange,250 ml,Tropicana,FR,PAI Partners,GB,https://wastebase.org/#/o/d1f802b7-7340-498b-a720-6fc8dd64850f,,1
5024616003014,Still Natural Mineral Water,330 ml,Princes Gate,GB,Princes Gate Spring Water Ltd,GB,https://wastebase.org/#/o/e3587230-e44f-4034-afc3-e484b263bb9b,,2
5024616003021,Still Natural Mineral Water,500 ml,Princes Gate,GB,Princes Gate Spring Water Ltd,GB,https://wastebase.org/#/o/e3587230-e44f-4034-afc3-e484b263bb9b,,1
5026109000364,Still Spring Water,500ml,Radnor,GB,Radnor Hills Mineral Water Company Limited,GB,https://wastebase.org/#/o/158e077b-b6e1-4dd5-b8d4-48c1626dd451,,1
5026109000364,Still Spring Water,500ml,Radnor,GB,Radnor Hills Mineral Water Company Limited,RW,https://wastebase.org/#/o/158e077b-b6e1-4dd5-b8d4-48c1626dd451,,1
5026109000531,Radnor Hills Water,500 ml,Radnor,GB,Radnor Hills Mineral Water Company Limited,GB,https://wastebase.org/#/o/158e077b-b6e1-4dd5-b8d4-48c1626dd451,,1
5026109003303,Peach Fizz,330ml,Radnor,GB,Radnor Hills Mineral Water Company Limited,GB,https://wastebase.org/#/o/158e077b-b6e1-4dd5-b8d4-48c1626dd451,,1
50271511,Irn Bru,500ml,Barr,GB,A.G. BARR PLC,GB,https://wastebase.org/#/o/9b860562-6792-415d-ae92-2877ec50154a,,1
5031021399281,Tesco Window and Glass Cleaner Spray,500 ml,Tesco,GB,Tesco PLC,GB,https://wastebase.org/#/o/9564612d-8467-47d1-b730-d07b25946cc6,,1
5033022002269,Still Spring Water,500ml,Ice Valley,GB,Shepley Spring Ltd,GB,https://wastebase.org/#/o/a786797c-b133-4b59-b673-c6628d2f9296,,8
5033022002337,Sparkling Spring Water,500 ml,Ice Valley,GB,Shepley Spring Ltd,GB,https://wastebase.org/#/o/a786797c-b133-4b59-b673-c6628d2f9296,,1
5034938200015,All-purpose Sanitiser,500 ml,Bio-D,UK,UNKNOWN_ORG,GB,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,1
5034938500016,Liquid Handwash,500 ml,Bio-D,UK,UNKNOWN_ORG,GB,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,1
5034938500016,Liquid Handwash,500 ml,Bio-D,UK,UNKNOWN_ORG,MZ,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,1
5038862133555,Citrus Shield Juice,750 ml,innocent,US,Coca-Cola,GB,https://wastebase.org/#/o/c3710738-2999-4396-a284-6b70bf737fe6,,1
5038862238397,"Blueberries, peaches and apples",750 ml,innocent,US,Coca-Cola,GB,https://wastebase.org/#/o/c3710738-2999-4396-a284-6b70bf737fe6,,1
5038862304504,Smoothie Mangoes Passion Fruits Apples,750 ml,innocent,US,Coca-Cola,GB,https://wastebase.org/#/o/c3710738-2999-4396-a284-6b70bf737fe6,,4
